,Unnamed: 0,Päivämäärä,Kaisaniemi/Eläintarhanlahti,weekday,day,year,hour,month,Clouds,AirPhPa,RHpercent,RainmmH,Snowcm,ToC,DewToC,Visibilitym,Winddirdeg,Gustms,Windms,bikesAvailable,spacesAvailable
169,169,ke 10 huhti 2019 17:00,130,ke,10,2019,17,4,7,1018.1,65,0.0,0,0.0,-5.9,50000,355,9.01,5.04,26.25,2.75
170,170,ke 10 huhti 2019 18:00,73,ke,10,2019,18,4,7,1018.4,63,0.0,0,0.2,-6.0,48210,345,7.05,4.03,27.58333333333333,3.333333333333333
171,171,ke 10 huhti 2019 19:00,55,ke,10,2019,19,4,7,1019.0,62,0.0,0,0.1,-6.3,50000,349,7.02,4.05,22.83333333333333,5.75
172,172,ke 10 huhti 2019 20:00,28,ke,10,2019,20,4,7,1019.4,66,0.0,0,-0.2,-5.7,28630,350,6.01,4.0,20.454545454545453,7.545454545454546
173,173,ke 10 huhti 2019 21:00,22,ke,10,2019,21,4,7,1020.1,66,0.0,0,-0.2,-5.7,50000,355,6.07,3.03,17.833333333333332,10.166666666666666
174,174,ke 10 huhti 2019 22:00,10,ke,10,2019,22,4,7,1020.6,68,0.0,0,-0.2,-5.3,44240,345,6.05,4.0,16.916666666666668,11.083333333333336
175,175,ke 10 huhti 2019 23:00,2,ke,10,2019,23,4,1,1020.8,70,0.0,0,-0.7,-5.5,50000,356,8.02,4.04,16.0,12.0
176,176,to 11 huhti 2019 00:00,3,to,11,2019,0,4,0,1021.2,72,0.0,0,-1.2,-5.7,50000,345,5.07,3.04,16.833333333333332,11.166666666666664
177,177,to 11 huhti 2019 01:00,0,to,11,2019,1,4,1,1021.5,73,0.0,0,-1.6,-5.8,50000,332,4.02,2.09,18.0,10.0
178,178,to 11 huhti 2019 02:00,0,to,11,2019,2,4,0,1021.5,78,0.0,0,-2.1,-5.4,50000,324,5.01,3.01,18.0,10.0
179,179,to 11 huhti 2019 03:00,0,to,11,2019,3,4,0,1021.8,79,0.0,0,-2.4,-5.6,50000,326,5.03,3.07,17.25,10.75
180,180,to 11 huhti 2019 04:00,1,to,11,2019,4,4,5,1022.1,78,0.0,0,-2.3,-5.7,49750,322,4.05,2.07,17.416666666666668,10.583333333333334
181,181,to 11 huhti 2019 05:00,7,to,11,2019,5,4,1,1022.5,81,0.0,0,-2.7,-5.5,50000,319,5.0,3.03,18.0,10.0
182,182,to 11 huhti 2019 06:00,27,to,11,2019,6,4,0,1022.7,80,0.0,0,-3.0,-6.0,50000,329,5.07,3.06,18.0,10.0
183,183,to 11 huhti 2019 07:00,91,to,11,2019,7,4,0,1023.0,78,0.0,0,-3.0,-6.3,47890,320,4.06,3.02,16.416666666666668,11.5
184,184,to 11 huhti 2019 08:00,149,to,11,2019,8,4,1,1023.3,70,0.0,0,-2.0,-6.7,49940,338,6.01,4.0,4.5,18.166666666666668
185,185,to 11 huhti 2019 09:00,76,to,11,2019,9,4,5,1023.5,66,0.0,0,-1.4,-7.0,50000,337,4.08,3.02,2.1666666666666665,19.83333333333333
186,186,to 11 huhti 2019 10:00,39,to,11,2019,10,4,3,1023.6,63,0.0,0,-0.5,-6.7,50000,328,6.09,4.07,2.083333333333333,19.916666666666668
187,187,to 11 huhti 2019 17:00,133,to,11,2019,17,4,7,1025.0,44,0.0,0,4.1,-7.2,50000,358,6.04,4.01,22.0,4.5
188,188,to 11 huhti 2019 18:00,79,to,11,2019,18,4,7,1025.2,59,0.0,0,1.8,-5.3,47660,183,7.01,3.09,19.58333333333333,7.916666666666668
189,189,to 11 huhti 2019 19:00,53,to,11,2019,19,4,1,1025.4,60,0.0,0,1.3,-5.6,50000,186,5.02,3.0,15.833333333333336,10.416666666666666
190,190,to 11 huhti 2019 20:00,43,to,11,2019,20,4,3,1026.0,63,0.0,0,1.0,-5.3,50000,218,4.02,3.0,13.916666666666664,11.083333333333336
191,191,to 11 huhti 2019 21:00,27,to,11,2019,21,4,7,1026.8,61,0.0,0,0.8,-5.8,50000,205,3.05,2.03,12.583333333333336,12.416666666666664
192,192,to 11 huhti 2019 22:00,10,to,11,2019,22,4,3,1027.3,66,0.0,0,0.0,-5.6,49940,220,2.04,1.03,12.5,12.5
193,193,to 11 huhti 2019 23:00,7,to,11,2019,23,4,1,1027.5,74,0.0,0,-1.1,-5.1,50000,249,1.05,0.09,12.0,13.0
194,194,pe 12 huhti 2019 00:00,1,pe,12,2019,0,4,0,1027.8,79,0.0,0,-1.5,-4.7,47110,327,1.07,1.04,9.25,15.75
195,195,pe 12 huhti 2019 01:00,0,pe,12,2019,1,4,0,1028.2,74,0.0,0,-1.8,-5.8,46730,335,2.06,2.02,9.0,16.0
196,196,pe 12 huhti 2019 02:00,1,pe,12,2019,2,4,0,1028.5,75,0.0,0,-2.0,-5.9,46130,2,2.08,2.03,9.0,16.0
197,197,pe 12 huhti 2019 03:00,1,pe,12,2019,3,4,0,1028.8,75,0.0,0,-2.4,-6.3,50000,1,4.01,2.04,8.166666666666666,16.833333333333332
198,198,pe 12 huhti 2019 04:00,1,pe,12,2019,4,4,0,1029.2,75,0.0,0,-2.3,-6.0,49900,9,3.08,2.04,8.0,17.0
199,199,pe 12 huhti 2019 05:00,7,pe,12,2019,5,4,0,1029.6,78,0.0,0,-2.8,-6.2,50000,358,2.06,1.08,8.0,17.0
200,200,pe 12 huhti 2019 06:00,23,pe,12,2019,6,4,0,1029.8,80,0.0,0,-3.6,-6.4,50000,353,2.07,1.08,8.25,16.75
201,201,pe 12 huhti 2019 07:00,66,pe,12,2019,7,4,0,1030.1,75,0.0,0,-2.5,-6.4,38490,11,3.02,2.01,8.75,16.166666666666668
202,202,pe 12 huhti 2019 08:00,151,pe,12,2019,8,4,0,1030.6,63,0.0,0,-0.6,-6.8,48100,14,4.02,2.04,2.9166666666666665,19.33333333333333
203,203,pe 12 huhti 2019 19:00,30,pe,12,2019,19,4,7,1030.8,51,0.0,0,2.8,-6.2,50000,205,3.04,2.0,24.91666666666667,5.083333333333333
204,204,pe 12 huhti 2019 20:00,34,pe,12,2019,20,4,8,1031.0,53,0.0,0,2.9,-5.9,50000,261,2.01,1.04,21.5,7.5
205,205,pe 12 huhti 2019 21:00,24,pe,12,2019,21,4,8,1031.3,60,0.0,0,2.6,-4.5,50000,311,2.02,1.05,22.0,7.0
206,206,pe 12 huhti 2019 23:00,10,pe,12,2019,23,4,8,1031.8,52,0.0,0,3.4,-5.5,50000,42,4.04,2.06,22.1875,6.8125
207,207,la 13 huhti 2019 00:00,6,la,13,2019,0,4,8,1032.0,51,0.0,0,3.2,-6.0,50000,45,3.09,2.02,22.09090909090909,6.909090909090909
208,208,la 13 huhti 2019 01:00,1,la,13,2019,1,4,8,1032.2,46,0.0,0,3.3,-7.3,50000,45,3.05,2.02,23.0,6.0
209,209,la 13 huhti 2019 02:00,3,la,13,2019,2,4,8,1032.5,47,0.0,0,3.2,-6.9,50000,19,4.03,2.04,22.33333333333333,6.666666666666668
210,210,la 13 huhti 2019 03:00,3,la,13,2019,3,4,7,1032.6,46,0.0,0,3.0,-7.5,50000,56,4.04,2.08,20.08333333333333,8.0
211,211,la 13 huhti 2019 04:00,4,la,13,2019,4,4,8,1032.8,53,0.0,0,2.5,-6.3,50000,5,3.01,2.0,19.75,8.25
212,212,la 13 huhti 2019 05:00,1,la,13,2019,5,4,8,1032.9,54,0.0,0,2.2,-6.1,50000,5,4.0,2.06,18.166666666666668,9.833333333333334
213,213,la 13 huhti 2019 06:00,2,la,13,2019,6,4,8,1033.0,55,0.0,0,2.1,-6.0,50000,5,4.05,3.0,17.0,11.0
214,214,la 13 huhti 2019 07:00,4,la,13,2019,7,4,8,1033.1,56,0.0,0,2.3,-5.7,50000,16,3.03,1.09,17.0,11.0
215,215,la 13 huhti 2019 09:00,15,la,13,2019,9,4,7,1033.6,52,0.0,0,3.2,-5.7,50000,10,3.05,2.02,19.416666666666668,8.583333333333334
216,216,la 13 huhti 2019 10:00,23,la,13,2019,10,4,7,1033.9,52,0.0,0,4.2,-4.9,49990,29,3.09,2.08,21.166666666666668,6.0
217,217,la 13 huhti 2019 11:00,33,la,13,2019,11,4,7,1033.8,41,0.0,0,5.8,-6.3,48370,33,3.08,2.03,19.666666666666668,7.333333333333332
218,218,la 13 huhti 2019 12:00,55,la,13,2019,12,4,7,1034.0,40,0.0,0,6.3,-6.4,50000,94,8.0,4.02,19.916666666666668,7.083333333333332
219,219,la 13 huhti 2019 13:00,60,la,13,2019,13,4,7,1034.2,46,0.0,0,5.8,-4.8,50000,115,5.05,3.07,23.58333333333333,3.4166666666666665
220,220,la 13 huhti 2019 14:00,63,la,13,2019,14,4,8,1034.1,42,0.0,0,6.0,-6.1,43400,94,3.04,1.09,24.33333333333333,2.6666666666666665
221,221,la 13 huhti 2019 15:00,65,la,13,2019,15,4,7,1034.4,46,0.0,0,5.4,-5.4,50000,121,5.01,3.07,22.91666666666667,4.083333333333333
222,222,la 13 huhti 2019 16:00,44,la,13,2019,16,4,7,1034.3,43,0.0,0,5.3,-6.3,50000,112,3.08,2.05,26.0,1.8333333333333333
223,223,la 13 huhti 2019 17:00,50,la,13,2019,17,4,7,1034.1,42,0.0,0,5.7,-6.2,50000,108,2.07,1.08,28.58333333333333,1.0
224,224,la 13 huhti 2019 18:00,45,la,13,2019,18,4,7,1033.9,42,0.0,0,5.7,-6.3,50000,117,2.02,1.07,27.75,2.25
225,225,la 13 huhti 2019 19:00,27,la,13,2019,19,4,8,1033.8,43,0.0,0,5.5,-6.1,50000,129,2.03,1.08,27.91666666666667,2.0
226,226,la 13 huhti 2019 20:00,24,la,13,2019,20,4,7,1034.0,46,0.0,0,5.3,-5.3,26990,5,2.03,1.05,24.91666666666667,4.083333333333333
227,227,la 13 huhti 2019 21:00,16,la,13,2019,21,4,8,1034.2,46,0.0,0,5.5,-5.1,41090,55,3.06,2.02,25.58333333333333,3.4166666666666665
228,228,la 13 huhti 2019 22:00,21,la,13,2019,22,4,8,1034.5,47,0.0,0,5.3,-5.2,38690,55,4.02,2.05,27.0,2.0
229,229,la 13 huhti 2019 23:00,6,la,13,2019,23,4,8,1034.8,50,0.0,0,5.0,-4.7,50000,56,4.07,2.06,25.90909090909091,3.090909090909092
230,230,su 14 huhti 2019 00:00,5,su,14,2019,0,4,8,1035.1,52,0.0,0,4.6,-4.5,50000,57,4.09,3.0,25.0,4.0
231,231,su 14 huhti 2019 01:00,5,su,14,2019,1,4,8,1035.3,50,0.0,0,4.4,-5.0,50000,62,4.02,2.03,25.0,4.0
232,232,su 14 huhti 2019 02:00,2,su,14,2019,2,4,8,1035.4,49,0.0,0,4.2,-5.5,46190,59,4.05,2.08,25.0,4.0
233,233,su 14 huhti 2019 03:00,2,su,14,2019,3,4,8,1035.7,50,0.0,0,3.9,-5.6,50000,52,2.09,1.09,24.818181818181817,4.181818181818182
234,234,su 14 huhti 2019 04:00,5,su,14,2019,4,4,8,1035.7,52,0.0,0,3.7,-5.2,45520,22,3.0,2.0,23.41666666666667,5.0
235,235,su 14 huhti 2019 05:00,3,su,14,2019,5,4,8,1035.7,49,0.0,0,3.9,-5.9,50000,38,2.07,1.06,23.0,5.0
236,236,su 14 huhti 2019 06:00,4,su,14,2019,6,4,8,1035.9,58,0.0,0,3.5,-3.9,50000,359,2.09,2.0,23.0,5.0
237,237,su 14 huhti 2019 07:00,1,su,14,2019,7,4,8,1036.1,58,0.0,0,3.5,-4.0,48100,30,4.01,2.08,24.0,4.916666666666667
238,238,su 14 huhti 2019 08:00,6,su,14,2019,8,4,8,1036.0,60,0.0,0,3.9,-3.2,44130,5,3.02,1.08,24.0,5.0
239,239,su 14 huhti 2019 09:00,18,su,14,2019,9,4,8,1036.2,56,0.0,0,4.6,-3.4,32340,43,2.0,0.09,24.0,5.0
240,240,su 14 huhti 2019 10:00,22,su,14,2019,10,4,7,1036.4,52,0.0,0,5.5,-3.5,34100,312,2.0,1.03,24.5,4.5
241,241,su 14 huhti 2019 11:00,33,su,14,2019,11,4,7,1036.5,45,0.0,0,6.6,-4.4,10640,338,3.04,2.0,24.09090909090909,4.909090909090909
242,242,su 14 huhti 2019 12:00,26,su,14,2019,12,4,7,1036.5,40,0.0,0,7.1,-5.6,13120,33,5.01,3.01,24.75,5.166666666666667
243,243,su 14 huhti 2019 13:00,35,su,14,2019,13,4,7,1036.4,42,0.0,0,7.4,-4.6,19950,49,7.02,4.01,22.0,7.636363636363638
244,244,su 14 huhti 2019 14:00,31,su,14,2019,14,4,7,1036.4,39,0.0,0,7.3,-5.8,24120,29,6.03,2.09,17.75,10.0
245,245,su 14 huhti 2019 15:00,55,su,14,2019,15,4,8,1036.2,36,0.0,0,7.7,-6.5,28780,61,6.0,4.01,16.0,10.636363636363637
246,246,su 14 huhti 2019 16:00,56,su,14,2019,16,4,7,1035.7,35,0.0,0,7.8,-6.8,37050,63,4.01,2.0,14.25,10.833333333333336
247,247,su 14 huhti 2019 17:00,53,su,14,2019,17,4,7,1035.4,34,0.0,0,8.3,-6.8,50000,66,5.04,3.05,12.9,12.1
248,248,su 14 huhti 2019 18:00,60,su,14,2019,18,4,5,1035.3,42,0.0,0,7.0,-5.1,50000,117,5.06,2.09,10.083333333333334,14.416666666666664
249,249,su 14 huhti 2019 19:00,32,su,14,2019,19,4,3,1034.9,42,0.0,0,6.2,-5.9,50000,185,3.05,2.0,9.416666666666666,14.583333333333336
250,250,su 14 huhti 2019 20:00,16,su,14,2019,20,4,0,1034.9,45,0.0,0,5.4,-5.7,48840,293,1.03,0.06,6.0,16.75
251,251,su 14 huhti 2019 21:00,11,su,14,2019,21,4,0,1035.2,55,0.0,0,4.1,-4.1,50000,270,1.0,0.06,3.75,18.25
252,252,su 14 huhti 2019 23:00,4,su,14,2019,23,4,0,1035.8,63,0.0,0,1.8,-4.5,37440,81,1.09,1.03,4.0,18.0
253,253,ma 15 huhti 2019 00:00,5,ma,15,2019,0,4,0,1036.1,65,0.0,0,1.1,-4.9,46760,48,2.02,1.05,3.1666666666666665,18.83333333333333
254,254,ma 15 huhti 2019 01:00,3,ma,15,2019,1,4,0,1036.3,62,0.0,0,1.0,-5.5,50000,50,1.07,1.0,1.0,21.0
255,255,ma 15 huhti 2019 02:00,1,ma,15,2019,2,4,0,1036.4,66,0.0,0,0.4,-5.3,50000,28,2.09,1.05,1.0,21.0
256,256,ma 15 huhti 2019 03:00,0,ma,15,2019,3,4,0,1036.5,63,0.0,0,0.4,-5.9,47770,24,2.01,0.09,1.0,21.0
257,257,ma 15 huhti 2019 04:00,4,ma,15,2019,4,4,0,1036.6,61,0.0,0,0.6,-6.1,47840,17,2.07,0.08,1.0,21.0
258,258,ma 15 huhti 2019 05:00,11,ma,15,2019,5,4,0,1036.6,64,0.0,0,-0.2,-6.2,50000,7,1.08,0.09,1.75,20.25
259,259,ma 15 huhti 2019 06:00,38,ma,15,2019,6,4,0,1036.9,66,0.0,0,-0.7,-6.2,50000,293,1.06,0.07,3.1666666666666665,18.83333333333333
260,260,ma 15 huhti 2019 07:00,120,ma,15,2019,7,4,0,1037.0,67,0.0,0,0.1,-5.4,48410,43,3.03,1.01,3.083333333333333,18.916666666666668
261,261,ma 15 huhti 2019 08:00,233,ma,15,2019,8,4,0,1036.9,50,0.0,0,3.4,-6.0,38830,29,4.08,2.09,1.9166666666666667,20.08333333333333
262,262,ma 15 huhti 2019 09:00,134,ma,15,2019,9,4,0,1037.0,45,0.0,0,4.8,-6.3,32870,33,4.04,2.08,2.083333333333333,19.916666666666668
263,263,ma 15 huhti 2019 10:00,60,ma,15,2019,10,4,0,1037.1,39,0.0,0,6.7,-6.2,40470,45,4.05,2.03,3.090909090909092,18.90909090909091
264,264,ma 15 huhti 2019 11:00,51,ma,15,2019,11,4,0,1037.2,38,0.0,0,7.9,-5.6,38910,24,6.04,4.04,1.75,20.25
265,265,ma 15 huhti 2019 12:00,61,ma,15,2019,12,4,0,1037.2,38,0.0,0,8.3,-5.2,42130,90,5.09,3.05,3.1666666666666665,18.83333333333333
266,266,ma 15 huhti 2019 13:00,46,ma,15,2019,13,4,0,1036.8,39,0.0,0,8.5,-4.5,43880,145,5.06,3.06,2.833333333333333,19.166666666666668
267,267,ma 15 huhti 2019 14:00,71,ma,15,2019,14,4,0,1036.3,41,0.0,0,8.3,-4.3,43970,164,5.07,3.09,1.3333333333333333,20.666666666666668
268,268,ma 15 huhti 2019 15:00,138,ma,15,2019,15,4,0,1035.8,37,0.0,0,8.4,-5.3,45660,169,4.03,2.05,4.0,18.0
269,269,ma 15 huhti 2019 16:00,210,ma,15,2019,16,4,0,1035.4,37,0.0,0,8.4,-5.4,47070,211,3.09,2.06,15.909090909090908,7.545454545454546
270,270,ma 15 huhti 2019 17:00,195,ma,15,2019,17,4,0,1034.7,35,0.0,0,8.3,-6.3,48450,162,2.09,2.0,27.0,3.583333333333333
271,271,ma 15 huhti 2019 18:00,135,ma,15,2019,18,4,0,1034.1,38,0.0,0,7.7,-5.9,50000,132,4.02,2.05,30.66666666666667,3.333333333333333
272,272,ma 15 huhti 2019 19:00,69,ma,15,2019,19,4,0,1033.8,36,0.0,0,7.8,-6.4,50000,139,2.09,1.08,28.75,4.75
273,273,ma 15 huhti 2019 20:00,62,ma,15,2019,20,4,0,1033.9,37,0.0,0,7.3,-6.5,50000,216,2.03,1.05,28.58333333333333,4.083333333333333
274,274,ma 15 huhti 2019 21:00,29,ma,15,2019,21,4,0,1034.0,44,0.0,0,5.3,-5.9,50000,281,1.08,1.01,26.16666666666667,4.916666666666667
275,275,ma 15 huhti 2019 22:00,22,ma,15,2019,22,4,0,1034.1,49,0.0,0,4.1,-5.7,50000,316,1.09,1.04,26.818181818181817,4.181818181818182
276,276,ma 15 huhti 2019 23:00,3,ma,15,2019,23,4,0,1034.1,52,0.0,0,3.6,-5.3,47080,314,1.07,1.05,25.91666666666667,4.75
277,277,ti 16 huhti 2019 00:00,1,ti,16,2019,0,4,0,1034.5,54,0.0,0,3.2,-5.2,50000,316,1.04,1.01,25.0,5.0
278,278,ti 16 huhti 2019 01:00,4,ti,16,2019,1,4,0,1034.7,58,0.0,0,2.7,-4.6,50000,319,1.06,1.04,25.0,5.0
279,279,ti 16 huhti 2019 02:00,0,ti,16,2019,2,4,0,1034.7,66,0.0,0,1.9,-3.7,49960,6,2.02,1.02,24.66666666666667,5.333333333333333
280,280,ti 16 huhti 2019 03:00,1,ti,16,2019,3,4,0,1034.6,69,0.0,0,1.6,-3.5,46880,46,2.09,1.08,24.0,6.0
281,281,ti 16 huhti 2019 04:00,2,ti,16,2019,4,4,0,1034.6,67,0.0,0,1.9,-3.6,50000,35,2.07,1.05,24.0,6.0
282,282,ti 16 huhti 2019 05:00,9,ti,16,2019,5,4,0,1034.8,66,0.0,0,1.8,-3.9,50000,19,2.03,1.02,24.90909090909091,5.090909090909091
283,283,ti 16 huhti 2019 06:00,43,ti,16,2019,6,4,0,1034.7,68,0.0,0,1.4,-4.0,50000,352,2.0,1.01,25.0,5.0
284,284,ti 16 huhti 2019 07:00,140,ti,16,2019,7,4,0,1035.0,63,0.0,0,2.5,-3.9,42080,320,1.09,0.08,24.0,5.916666666666668
285,285,ti 16 huhti 2019 08:00,222,ti,16,2019,8,4,0,1035.0,49,0.0,0,6.2,-3.8,38900,27,2.02,0.07,9.833333333333334,14.666666666666664
286,286,ti 16 huhti 2019 09:00,148,ti,16,2019,9,4,0,1035.2,44,0.0,0,7.6,-3.8,30610,343,2.0,1.02,2.5,19.83333333333333
287,287,ti 16 huhti 2019 10:00,56,ti,16,2019,10,4,0,1035.3,39,0.0,0,9.9,-3.4,30590,358,2.06,1.06,3.333333333333333,19.0
288,288,ti 16 huhti 2019 11:00,42,ti,16,2019,11,4,0,1035.4,34,0.0,0,11.5,-3.8,22640,26,3.08,2.02,2.0,20.0
289,289,ti 16 huhti 2019 12:00,59,ti,16,2019,12,4,0,1035.3,32,0.0,0,12.9,-3.4,32060,16,5.03,2.07,2.9166666666666665,19.08333333333333
290,290,ti 16 huhti 2019 13:00,74,ti,16,2019,13,4,0,1035.1,35,0.0,0,12.4,-2.6,39210,173,4.0,2.06,4.25,17.75
291,291,ti 16 huhti 2019 14:00,93,ti,16,2019,14,4,0,1035.1,40,0.0,0,10.7,-2.4,49270,177,4.03,3.0,4.166666666666667,17.833333333333332
292,292,ti 16 huhti 2019 15:00,138,ti,16,2019,15,4,0,1035.0,41,0.0,0,10.7,-1.9,42580,135,4.01,2.08,7.083333333333332,14.916666666666664
293,293,ti 16 huhti 2019 16:00,246,ti,16,2019,16,4,0,1034.7,42,0.0,0,10.3,-2.1,50000,126,5.02,3.04,13.583333333333336,8.5
294,294,ti 16 huhti 2019 17:00,194,ti,16,2019,17,4,0,1034.5,41,0.0,0,10.6,-2.0,42610,144,4.07,2.06,19.0,4.083333333333333
295,295,ti 16 huhti 2019 18:00,133,ti,16,2019,18,4,0,1034.1,41,0.0,0,10.4,-2.3,49420,132,3.06,2.06,22.58333333333333,4.666666666666667
296,296,ti 16 huhti 2019 19:00,99,ti,16,2019,19,4,0,1033.9,43,0.0,0,10.2,-2.0,50000,117,2.08,1.08,24.58333333333333,3.8333333333333335
297,297,ti 16 huhti 2019 20:00,84,ti,16,2019,20,4,0,1033.9,44,0.0,0,9.4,-2.4,50000,105,2.02,1.03,21.33333333333333,6.25
298,298,ti 16 huhti 2019 21:00,30,ti,16,2019,21,4,0,1034.1,49,0.0,0,7.8,-2.3,50000,104,1.04,1.0,12.25,12.5
299,299,ti 16 huhti 2019 22:00,5,ti,16,2019,22,4,0,1034.5,57,0.0,0,6.2,-1.8,36190,58,0.08,0.05,1.6666666666666667,20.5
300,300,ti 16 huhti 2019 23:00,6,ti,16,2019,23,4,0,1034.7,61,0.0,0,5.3,-1.7,37640,9,1.04,1.02,1.0,21.0
301,301,ke 17 huhti 2019 00:00,5,ke,17,2019,0,4,0,1035.1,67,0.0,0,4.4,-1.2,29610,39,1.06,1.0,1.0,21.0
302,302,ke 17 huhti 2019 01:00,3,ke,17,2019,1,4,0,1035.3,72,0.0,0,3.6,-0.9,26470,52,1.08,1.03,1.0,21.0
303,303,ke 17 huhti 2019 02:00,1,ke,17,2019,2,4,0,1035.6,69,0.0,0,4.4,-0.9,46630,82,4.01,2.06,1.0,21.0
304,304,ke 17 huhti 2019 03:00,0,ke,17,2019,3,4,0,1035.5,69,0.0,0,4.6,-0.6,49440,86,3.09,2.09,1.0,21.0
305,305,ke 17 huhti 2019 04:00,1,ke,17,2019,4,4,0,1035.6,73,0.0,0,3.9,-0.5,37290,75,3.01,2.0,1.1666666666666667,20.916666666666668
306,306,ke 17 huhti 2019 05:00,7,ke,17,2019,5,4,0,1035.7,80,0.0,0,2.4,-0.7,34950,36,1.02,0.07,3.0,20.0
307,307,ke 17 huhti 2019 06:00,41,ke,17,2019,6,4,0,1035.6,83,0.0,0,1.4,-1.3,27960,32,1.01,0.06,3.083333333333333,19.916666666666668
308,308,ke 17 huhti 2019 07:00,128,ke,17,2019,7,4,0,1035.5,84,0.0,0,1.6,-0.8,27210,67,2.04,1.04,1.8333333333333333,20.416666666666668
309,309,ke 17 huhti 2019 08:00,244,ke,17,2019,8,4,1,1035.9,63,0.0,0,6.2,-0.4,27200,65,2.09,1.09,2.0,20.08333333333333
310,310,ke 17 huhti 2019 09:00,124,ke,17,2019,9,4,0,1035.9,57,0.0,0,7.6,-0.4,25760,106,3.04,2.03,1.9166666666666667,20.08333333333333
311,311,ke 17 huhti 2019 10:00,63,ke,17,2019,10,4,0,1036.0,50,0.0,0,9.3,-0.6,28730,112,3.09,2.09,6.416666666666668,15.583333333333336
312,312,ke 17 huhti 2019 11:00,62,ke,17,2019,11,4,0,1036.0,49,0.0,0,9.7,-0.6,33130,122,3.06,2.07,4.545454545454546,17.454545454545453
313,313,ke 17 huhti 2019 12:00,72,ke,17,2019,12,4,0,1036.2,57,0.0,0,9.0,0.08,34820,135,5.02,3.08,1.6363636363636365,20.363636363636363
314,314,ke 17 huhti 2019 13:00,59,ke,17,2019,13,4,0,1036.0,56,0.0,0,9.5,1.01,32440,130,3.07,2.04,3.083333333333333,18.916666666666668
315,315,ke 17 huhti 2019 14:00,72,ke,17,2019,14,4,0,1035.5,52,0.0,0,9.7,0.03,34350,151,3.08,2.09,5.833333333333332,16.166666666666668
316,316,ke 17 huhti 2019 15:00,168,ke,17,2019,15,4,0,1035.2,49,0.0,0,10.3,0.02,32270,133,4.09,3.09,12.333333333333336,9.666666666666666
317,317,ke 17 huhti 2019 16:00,230,ke,17,2019,16,4,0,1035.0,47,0.0,0,10.2,-0.5,34140,125,3.08,3.0,23.54545454545455,2.9090909090909087
318,318,ke 17 huhti 2019 17:00,204,ke,17,2019,17,4,0,1034.2,46,0.0,0,10.3,-0.8,36940,182,4.03,2.05,31.41666666666667,3.75
319,319,ke 17 huhti 2019 18:00,122,ke,17,2019,18,4,0,1033.8,48,0.0,0,10.3,-0.2,30810,206,3.07,2.06,29.33333333333333,4.583333333333333
320,320,ke 17 huhti 2019 19:00,92,ke,17,2019,19,4,0,1033.5,48,0.0,0,9.8,-0.7,30490,216,3.04,2.07,24.75,7.583333333333332
321,321,ke 17 huhti 2019 20:00,66,ke,17,2019,20,4,0,1033.3,53,0.0,0,9.0,-0.1,35360,237,3.03,2.01,21.25,10.75
322,322,ke 17 huhti 2019 21:00,26,ke,17,2019,21,4,0,1033.5,57,0.0,0,7.9,-0.2,30100,236,3.03,1.06,18.33333333333333,11.666666666666664
323,323,ke 17 huhti 2019 22:00,13,ke,17,2019,22,4,0,1033.6,64,0.0,0,6.2,-0.1,32680,217,1.04,0.09,9.333333333333334,16.5
324,324,ke 17 huhti 2019 23:00,12,ke,17,2019,23,4,0,1033.5,69,0.0,0,6.0,0.07,27670,265,1.07,1.0,2.0,20.5
325,325,to 18 huhti 2019 00:00,2,to,18,2019,0,4,0,1033.5,75,0.0,0,4.8,0.08,27350,278,2.0,1.02,1.3333333333333333,20.83333333333333
326,326,to 18 huhti 2019 01:00,0,to,18,2019,1,4,0,1033.6,80,0.0,0,4.3,1.02,25340,296,1.08,1.06,3.0,20.0
327,327,to 18 huhti 2019 02:00,0,to,18,2019,2,4,0,1033.8,77,0.0,0,4.6,0.09,26520,318,2.0,1.07,3.0,20.0
328,328,to 18 huhti 2019 03:00,1,to,18,2019,3,4,0,1033.6,73,0.0,0,5.1,0.06,34960,321,2.04,2.02,3.0,20.0
329,329,to 18 huhti 2019 04:00,1,to,18,2019,4,4,0,1033.6,70,0.0,0,4.9,0.0,45760,325,3.01,2.02,3.0,20.0
330,330,to 18 huhti 2019 05:00,7,to,18,2019,5,4,0,1033.7,69,0.0,0,4.4,-0.8,50000,330,3.01,1.09,4.25,18.75
331,331,to 18 huhti 2019 06:00,36,to,18,2019,6,4,0,1033.8,67,0.0,0,4.5,-1.2,49400,336,3.03,1.08,4.416666666666667,18.58333333333333
332,332,to 18 huhti 2019 07:00,110,to,18,2019,7,4,0,1033.7,65,0.0,0,5.2,-0.8,46400,325,3.04,1.08,3.25,19.916666666666668
333,333,to 18 huhti 2019 08:00,172,to,18,2019,8,4,0,1034.0,54,0.0,0,7.6,-1.1,38170,336,3.01,1.07,1.6666666666666667,20.33333333333333
334,334,to 18 huhti 2019 09:00,89,to,18,2019,9,4,0,1034.2,48,0.0,0,10.3,-0.2,31230,321,2.06,1.09,5.833333333333332,16.75
335,335,to 18 huhti 2019 10:00,69,to,18,2019,10,4,0,1034.4,42,0.0,0,12.5,-0.2,24400,331,2.07,1.05,7.0,16.0
336,336,to 18 huhti 2019 11:00,48,to,18,2019,11,4,0,1034.6,34,0.0,0,14.8,-0.9,33590,39,3.06,1.08,10.833333333333336,12.166666666666664
